gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
male,group D,some college,standard,none,65,87,100
male,group D,associate's degree,free/reduced,completed,86,79,97
male,group D,high school,standard,none,79,78,100
female,group E,some college,free/reduced,none,50,96,95
male,group A,some college,standard,completed,46,94,100
male,group B,master's degree,free/reduced,none,100,97,100
male,group D,some high school,standard,completed,100,43,100
female,group D,associate's degree,free/reduced,completed,65,96,100
female,group C,some high school,standard,completed,86,93,100
female,group D,some high school,free/reduced,none,64,96,67
male,group D,some college,free/reduced,none,86,69,89
female,group B,high school,free/reduced,completed,100,99,89
female,group C,some high school,free/reduced,completed,46,97,92
female,group D,some college,standard,none,100,76,90
male,group D,associate's degree,standard,none,100,78,80
female,group D,associate's degree,standard,completed,100,90,100
female,group E,master's degree,free/reduced,completed,100,79,75
female,group B,high school,standard,none,100,71,100
female,group C,some college,standard,completed,74,88,100
male,group C,high school,free/reduced,completed,82,80,86
male,group B,some college,standard,none,74,95,92
male,group C,associate's degree,free/reduced,none,100,100,72
female,group E,high school,free/reduced,completed,70,54,88
female,group E,associate's degree,free/reduced,none,84,69,84
female,group C,bachelor's degree,free/reduced,completed,100,66,61
female,group C,some high school,free/reduced,completed,77,68,100
female,group D,some high school,free/reduced,completed,100,66,100
male,group C,high school,standard,completed,53,93,96
female,group D,associate's degree,standard,none,72,97,100
male,group C,some high school,free/reduced,completed,100,31,100
male,group E,associate's degree,standard,completed,72,61,74
female,group D,associate's degree,standard,none,84,85,69
male,group B,some high school,standard,none,84,92,85
female,group A,master's degree,free/reduced,completed,59,91,60
male,group D,associate's degree,standard,completed,78,75,100
male,group D,associate's degree,free/reduced,none,69,84,100
male,group A,some college,standard,completed,100,78,67
female,group B,some high school,standard,completed,63,100,93
female,group D,some college,standard,none,97,52,100
male,group D,associate's degree,standard,none,79,94,85
male,group B,some college,free/reduced,none,91,76,91
female,group B,some college,free/reduced,completed,100,67,100
female,group C,some college,standard,none,100,95,100
male,group D,bachelor's degree,free/reduced,none,88,92,100
female,group C,master's degree,free/reduced,none,77,100,55
male,group C,bachelor's degree,free/reduced,none,94,65,77
male,group E,some high school,free/reduced,none,86,99,96
male,group D,associate's degree,free/reduced,none,88,65,100
male,group E,some college,free/reduced,completed,89,51,94
female,group C,some college,standard,none,91,85,100
female,group E,some high school,standard,none,100,99,56
female,group B,some college,standard,none,100,100,98
female,group D,bachelor's degree,free/reduced,none,100,68,100
male,group C,some college,free/reduced,none,87,76,93
male,group E,some college,standard,completed,57,100,100
male,group A,bachelor's degree,standard,none,100,82,100
male,group B,some high school,standard,none,94,91,100
male,group A,high school,standard,none,95,95,96
female,group B,associate's degree,free/reduced,none,78,67,100
male,group E,bachelor's degree,free/reduced,none,100,95,95
male,group C,some college,standard,none,76,79,100
male,group E,high school,free/reduced,completed,68,100,69
male,group E,some college,standard,completed,71,75,90
female,group C,associate's degree,free/reduced,none,76,53,60
male,group A,associate's degree,standard,none,79,83,91
female,group C,associate's degree,standard,none,53,90,51
male,group B,some college,free/reduced,none,83,57,78
female,group E,high school,standard,completed,67,78,89
female,group C,high school,standard,none,100,94,64
female,group C,master's degree,free/reduced,completed,77,89,100
male,group E,associate's degree,standard,none,70,88,100
female,group D,some high school,standard,none,73,60,95
female,group D,some college,free/reduced,completed,73,78,89
female,group A,master's degree,standard,none,92,97,80
female,group A,some college,standard,none,100,100,69
male,group E,bachelor's degree,free/reduced,completed,82,80,100
female,group D,some high school,standard,none,87,94,58
male,group C,some college,free/reduced,completed,93,89,100
male,group C,some high school,standard,none,57,100,100
male,group C,some college,standard,completed,84,61,87
male,group A,some college,standard,none,51,100,85
male,group B,master's degree,standard,none,95,63,95
male,group A,some college,free/reduced,completed,100,96,64
female,group C,some high school,standard,none,80,93,72
female,group D,associate's degree,free/reduced,none,100,100,100
male,group B,bachelor's degree,free/reduced,none,82,64,30
male,group B,some high school,free/reduced,none,69,98,100
male,group C,some college,free/reduced,none,100,86,60
female,group A,some college,standard,none,84,72,89
male,group D,high school,standard,none,98,100,77
male,group C,high school,standard,completed,98,88,100
male,group B,associate's degree,standard,none,66,68,91
male,group C,some high school,standard,none,61,100,100
female,group B,bachelor's degree,free/reduced,completed,93,81,96
female,group B,some high school,standard,none,100,88,96
female,group C,some high school,standard,none,44,91,51
male,group A,associate's degree,free/reduced,none,80,58,53
male,group B,bachelor's degree,standard,none,64,63,65
female,group C,some college,free/reduced,completed,76,84,67
female,group C,master's degree,free/reduced,completed,95,99,100
female,group D,some high school,standard,completed,61,100,100
male,group B,high school,free/reduced,completed,87,94,60
male,group C,some college,standard,none,86,57,97
male,group D,some college,standard,none,99,100,73
female,group C,associate's degree,standard,none,100,61,88
male,group C,some college,standard,completed,100,69,76
male,group B,some college,free/reduced,none,65,100,100
female,group A,master's degree,standard,completed,94,100,62
male,group C,high school,standard,none,83,93,73
male,group E,some college,free/reduced,completed,100,83,100
male,group D,associate's degree,standard,completed,83,99,100
female,group B,some college,free/reduced,completed,100,100,96
male,group E,associate's degree,free/reduced,completed,100,65,70
male,group C,some high school,standard,none,75,90,89
female,group D,some college,standard,none,64,51,53
male,group C,bachelor's degree,free/reduced,none,74,84,100
male,group B,bachelor's degree,standard,none,99,68,98
male,group B,associate's degree,free/reduced,completed,94,90,87
female,group A,associate's degree,standard,none,100,56,86
female,group E,some college,free/reduced,none,72,75,100
male,group E,associate's degree,standard,completed,98,100,82
male,group B,some high school,standard,none,88,81,100
male,group C,associate's degree,standard,none,100,83,73
female,group C,master's degree,standard,none,97,68,87
female,group D,some high school,free/reduced,none,71,100,91
female,group E,some college,standard,completed,97,99,59
male,group C,some high school,standard,none,61,100,94
female,group D,associate's degree,standard,none,89,100,100
female,group B,associate's degree,standard,none,53,94,94
female,group A,high school,standard,none,81,83,76
male,group D,some high school,free/reduced,completed,82,46,100
female,group C,associate's degree,standard,completed,88,77,100
female,group C,high school,free/reduced,completed,56,74,100
male,group D,bachelor's degree,free/reduced,completed,100,100,100
male,group D,master's degree,standard,none,80,79,89
female,group C,some college,free/reduced,none,100,100,71
female,group C,some college,standard,none,83,100,100
female,group C,associate's degree,free/reduced,none,85,93,90
female,group E,associate's degree,free/reduced,none,84,84,100
male,group C,some high school,standard,none,90,93,100
female,group B,high school,standard,completed,63,61,95
female,group C,some high school,standard,completed,100,91,70
female,group E,some high school,free/reduced,none,54,88,99
female,group B,master's degree,standard,completed,57,86,83
male,group A,bachelor's degree,standard,none,83,85,100
male,group D,master's degree,standard,none,86,63,92
male,group C,high school,standard,none,98,100,100
female,group C,some college,standard,none,48,92,100
female,group E,associate's degree,free/reduced,completed,98,88,74
male,group C,associate's degree,free/reduced,none,58,100,100
female,group D,bachelor's degree,standard,none,100,93,100
male,group D,high school,standard,completed,69,91,84
male,group C,some college,standard,none,96,99,100
male,group C,high school,free/reduced,none,75,100,79
female,group D,some college,standard,none,96,82,72
female,group E,high school,standard,none,84,95,100
female,group C,high school,standard,completed,86,91,98
female,group D,some high school,standard,none,54,100,100
male,group B,some high school,standard,none,90,72,100
male,group A,high school,free/reduced,completed,90,83,86
female,group D,associate's degree,free/reduced,completed,68,99,86
female,group C,high school,free/reduced,completed,90,97,87
female,group D,some college,standard,none,72,91,100
male,group E,bachelor's degree,standard,none,100,96,100
female,group E,master's degree,standard,completed,98,46,72
female,group C,bachelor's degree,standard,none,59,100,89
female,group C,some college,standard,completed,100,80,88
female,group B,some college,standard,none,84,99,100
female,group D,high school,free/reduced,none,61,79,100
male,group D,some college,standard,completed,70,81,98
female,group A,some high school,free/reduced,none,100,100,100
male,group B,high school,free/reduced,completed,79,37,93
male,group C,some high school,free/reduced,none,75,76,82
female,group C,bachelor's degree,standard,completed,83,87,85
female,group C,high school,standard,none,80,94,81
female,group C,associate's degree,free/reduced,none,70,89,95
female,group C,some college,standard,completed,69,100,100
female,group D,some high school,standard,none,60,100,100
male,group B,some high school,standard,none,93,89,95
male,group E,some high school,free/reduced,none,35,97,60
male,group D,bachelor's degree,free/reduced,completed,96,96,100
female,group D,some college,standard,none,59,100,100
female,group E,master's degree,standard,completed,100,100,81
male,group D,high school,standard,none,100,85,80
male,group B,some high school,free/reduced,completed,84,26,83
female,group E,high school,free/reduced,none,89,87,51
male,group A,some college,standard,none,77,97,100
female,group E,some college,standard,completed,100,85,100
female,group B,master's degree,free/reduced,completed,100,67,100
female,group D,high school,standard,completed,100,97,97
female,group D,associate's degree,standard,none,100,74,86
male,group C,high school,free/reduced,none,94,80,100
male,group E,some college,standard,none,100,100,86
male,group C,associate's degree,standard,completed,95,100,73
female,group B,associate's degree,free/reduced,none,85,72,81
male,group D,associate's degree,free/reduced,none,77,91,100
female,group A,some high school,standard,none,95,75,87
female,group E,bachelor's degree,standard,completed,48,46,100
male,group D,high school,free/reduced,none,100,88,100
female,group D,high school,standard,none,84,79,100
female,group D,high school,standard,completed,100,80,100
female,group C,high school,standard,completed,83,47,100
female,group D,associate's degree,free/reduced,none,92,83,100
male,group E,high school,standard,none,100,73,100
male,group B,associate's degree,free/reduced,none,83,79,97
male,group B,some high school,free/reduced,none,56,100,51
female,group C,associate's degree,standard,completed,82,76,69
male,group C,associate's degree,free/reduced,none,100,69,88
female,group D,associate's degree,free/reduced,none,62,77,88
female,group C,associate's degree,standard,completed,68,94,100
male,group C,high school,standard,none,69,73,100
male,group C,some college,free/reduced,completed,89,94,100
male,group C,some college,standard,none,88,91,89
male,group E,some high school,free/reduced,completed,71,93,58
male,group B,some college,free/reduced,none,66,73,100
female,group B,some high school,free/reduced,completed,86,94,70
male,group C,associate's degree,standard,none,100,45,75
female,group C,some high school,standard,none,100,82,79
female,group B,high school,standard,none,80,66,100
female,group B,some college,standard,completed,61,99,100
male,group C,bachelor's degree,free/reduced,completed,95,80,54
male,group D,high school,standard,none,85,100,99
female,group A,some high school,standard,none,77,45,100
female,group C,some college,standard,none,80,92,80
female,group D,bachelor's degree,free/reduced,none,94,82,100
male,group D,some high school,free/reduced,none,100,80,88
female,group D,bachelor's degree,standard,none,59,98,82
male,group A,high school,standard,none,89,87,100
female,group D,some college,free/reduced,none,77,83,100
male,group D,some high school,standard,none,88,94,84
female,group D,some college,standard,completed,75,64,100
female,group D,some college,free/reduced,none,100,98,71
female,group E,some college,standard,none,78,59,98
female,group B,associate's degree,free/reduced,none,89,93,100
female,group A,associate's degree,free/reduced,completed,94,100,88
female,group A,some high school,free/reduced,none,56,100,75
male,group C,high school,standard,none,100,80,98
female,group D,some college,standard,none,100,82,100
female,group E,some college,free/reduced,completed,100,97,100
female,group E,master's degree,standard,none,100,83,100
male,group B,associate's degree,standard,completed,100,55,96
male,group C,master's degree,free/reduced,none,99,96,100
female,group D,master's degree,standard,none,100,83,70
female,group D,associate's degree,free/reduced,none,100,51,79
female,group C,associate's degree,free/reduced,none,100,49,88
male,group B,some high school,standard,none,85,90,95
male,group A,some college,standard,none,100,94,100
male,group D,bachelor's degree,standard,none,100,58,100
female,group B,some college,standard,completed,61,100,89
female,group B,high school,standard,completed,64,29,85
male,group B,some college,free/reduced,none,98,86,100
female,group D,bachelor's degree,standard,completed,86,72,100
female,group C,some high school,standard,none,47,84,89
male,group C,some college,standard,completed,85,62,75
male,group D,some high school,standard,none,89,80,97
female,group C,some college,standard,completed,100,100,86
female,group D,associate's degree,standard,none,60,100,74
male,group A,associate's degree,free/reduced,completed,96,83,93
female,group E,high school,free/reduced,none,100,84,94
female,group D,master's degree,standard,completed,79,94,84
female,group D,bachelor's degree,standard,none,100,47,100
female,group C,some college,standard,none,73,98,100
female,group E,some college,standard,none,71,98,58
male,group D,some high school,standard,none,68,76,96
female,group D,some college,free/reduced,completed,100,99,74
male,group A,some college,standard,none,100,81,52
male,group C,some high school,standard,completed,100,86,64
female,group E,bachelor's degree,free/reduced,none,80,97,100
male,group D,some college,free/reduced,completed,78,76,51
male,group C,associate's degree,standard,completed,98,79,72
male,group B,some high school,free/reduced,none,75,80,97
female,group D,some college,standard,completed,92,70,74
male,group C,some high school,free/reduced,completed,100,100,100
male,group D,high school,free/reduced,completed,58,48,75
female,group D,bachelor's degree,free/reduced,completed,90,73,61
male,group C,high school,standard,none,89,67,94
male,group D,associate's degree,free/reduced,none,73,86,100
male,group D,some high school,free/reduced,none,94,81,100
female,group A,high school,standard,none,72,50,74
male,group D,some college,free/reduced,none,82,90,100
female,group D,bachelor's degree,standard,none,96,88,100
male,group C,high school,free/reduced,completed,95,91,100
male,group A,some high school,free/reduced,none,45,100,96
female,group C,associate's degree,standard,completed,94,83,100
male,group B,associate's degree,free/reduced,none,65,65,83
female,group A,high school,standard,completed,100,54,100
female,group D,associate's degree,standard,none,82,82,70
male,group E,some high school,free/reduced,completed,92,78,63
female,group B,some college,standard,none,89,79,88
female,group C,high school,free/reduced,none,84,100,100
male,group D,associate's degree,standard,none,71,78,63
female,group D,associate's degree,standard,none,64,86,50
male,group A,associate's degree,free/reduced,none,88,93,94
male,group D,associate's degree,free/reduced,none,53,100,68
female,group D,some college,free/reduced,none,92,100,82
male,group C,high school,free/reduced,none,67,91,87
female,group C,some high school,free/reduced,none,89,78,100
male,group B,high school,free/reduced,none,82,97,100
male,group B,bachelor's degree,standard,completed,89,67,59
male,group E,associate's degree,free/reduced,none,88,94,100
female,group E,some high school,free/reduced,completed,100,63,100
male,group D,high school,free/reduced,none,99,74,75
female,group D,high school,standard,none,63,84,80
female,group A,high school,standard,none,89,72,89
male,group B,some college,standard,none,100,55,100
female,group A,some college,standard,none,100,62,83
female,group C,associate's degree,free/reduced,none,100,34,84
male,group E,some college,standard,completed,89,100,100
male,group C,bachelor's degree,standard,none,65,100,76
male,group D,some high school,free/reduced,none,78,72,96
female,group E,some college,free/reduced,none,100,81,70
male,group E,high school,standard,completed,83,100,73
female,group B,some high school,standard,none,61,100,70
female,group B,associate's degree,standard,none,89,70,100
female,group D,some college,free/reduced,none,100,78,93
female,group E,associate's degree,standard,completed,72,86,66
female,group D,bachelor's degree,free/reduced,completed,53,50,100
female,group C,high school,standard,none,74,88,71
male,group E,some high school,standard,completed,100,69,83
male,group C,associate's degree,free/reduced,completed,100,96,100
female,group E,some high school,free/reduced,completed,84,54,55
female,group D,bachelor's degree,standard,completed,100,88,93
male,group E,associate's degree,standard,none,75,100,74
female,group C,high school,standard,completed,100,81,94
male,group D,associate's degree,standard,none,69,87,100
female,group B,high school,free/reduced,completed,100,78,75
male,group D,some college,standard,none,100,100,89
female,group E,bachelor's degree,standard,none,74,100,100
female,group D,some high school,standard,completed,77,61,77
male,group A,associate's degree,free/reduced,none,63,63,59
male,group B,master's degree,standard,none,81,73,83
male,group D,some college,standard,completed,100,74,62
male,group E,high school,free/reduced,completed,76,88,89
male,group B,high school,free/reduced,none,100,77,83
male,group C,some high school,standard,none,100,97,100
female,group B,associate's degree,standard,none,100,73,60
female,group C,associate's degree,standard,completed,98,100,100
male,group A,master's degree,free/reduced,completed,100,100,81
male,group E,bachelor's degree,free/reduced,completed,80,51,78
female,group C,associate's degree,standard,none,93,100,100
male,group D,associate's degree,free/reduced,completed,72,75,70
female,group D,bachelor's degree,standard,none,93,91,88
male,group B,high school,standard,none,54,92,89
male,group C,bachelor's degree,free/reduced,completed,76,88,77
male,group B,some high school,standard,none,98,68,53
male,group D,high school,free/reduced,none,92,74,100
female,group C,associate's degree,standard,none,94,98,100
female,group C,some college,standard,none,66,97,97
female,group B,some college,standard,completed,82,97,95
male,group C,some high school,standard,none,91,95,89
male,group B,master's degree,free/reduced,completed,85,100,100
female,group C,high school,free/reduced,completed,61,57,67
male,group D,some college,free/reduced,none,56,47,100
male,group D,associate's degree,free/reduced,none,87,73,100
female,group D,bachelor's degree,standard,completed,73,93,82
female,group E,high school,standard,none,92,45,100
female,group C,master's degree,standard,completed,79,91,100
male,group B,associate's degree,free/reduced,none,60,97,67
male,group E,some high school,standard,none,100,87,49
male,group B,bachelor's degree,free/reduced,completed,100,88,76
female,group B,associate's degree,free/reduced,completed,97,100,100
male,group C,some high school,free/reduced,completed,89,100,88
female,group C,some college,free/reduced,none,100,92,95
female,group B,bachelor's degree,standard,completed,100,83,100
female,group B,some college,standard,completed,82,54,100
female,group D,associate's degree,standard,completed,39,77,90
female,group B,some college,free/reduced,none,85,64,100
female,group E,some college,standard,none,62,96,99
male,group E,some high school,standard,none,100,96,100
female,group C,some college,standard,completed,100,75,100
female,group C,associate's degree,standard,completed,86,92,86
male,group E,bachelor's degree,standard,none,91,99,81
female,group B,associate's degree,standard,none,100,84,74
female,group C,high school,standard,completed,100,95,93
male,group B,some college,standard,none,91,95,100
male,group C,associate's degree,standard,none,100,77,97
female,group D,some high school,standard,none,81,79,95
female,group D,high school,free/reduced,none,50,90,99
male,group D,some high school,standard,none,92,100,96
female,group C,associate's degree,free/reduced,completed,76,100,100
female,group C,associate's degree,free/reduced,completed,98,67,74
male,group E,master's degree,standard,completed,96,87,100
female,group A,high school,free/reduced,completed,84,69,100
male,group D,high school,free/reduced,completed,94,86,81
female,group A,bachelor's degree,standard,none,66,100,79
female,group C,bachelor's degree,standard,completed,86,91,100
female,group A,associate's degree,standard,completed,63,100,82
female,group C,associate's degree,standard,none,92,80,88
male,group C,some college,free/reduced,none,77,100,84
male,group E,high school,standard,none,97,82,82
male,group B,some college,free/reduced,none,28,100,79
male,group C,associate's degree,standard,completed,97,96,100
male,group A,associate's degree,standard,none,94,84,100
female,group E,some college,free/reduced,completed,76,84,99
female,group D,some college,free/reduced,completed,83,92,99
female,group B,some high school,free/reduced,none,46,87,39
male,group E,some high school,standard,none,60,61,100
male,group C,some college,standard,none,94,91,100
female,group E,associate's degree,standard,none,75,64,32
female,group E,high school,standard,completed,53,77,100
female,group B,some college,free/reduced,completed,98,81,100
male,group A,associate's degree,free/reduced,completed,100,77,91
female,group D,bachelor's degree,free/reduced,none,97,100,71
female,group C,some college,free/reduced,completed,100,100,100
female,group E,associate's degree,standard,completed,100,90,71
female,group B,some college,free/reduced,none,90,71,78
male,group D,high school,standard,none,75,84,76
female,group D,high school,standard,none,50,82,100
male,group D,some high school,free/reduced,none,71,100,92
female,group C,some college,free/reduced,completed,44,73,76
female,group E,some college,standard,completed,99,39,78
male,group D,some high school,free/reduced,none,87,100,94
male,group E,master's degree,free/reduced,none,100,55,61
male,group D,high school,standard,none,97,96,95
male,group D,some high school,free/reduced,none,100,100,78
female,group B,some high school,standard,completed,97,85,100
male,group A,high school,standard,none,59,100,100
female,group C,high school,standard,completed,74,89,68
male,group B,some high school,standard,none,100,100,90
female,group E,some college,standard,completed,100,81,100
female,group C,some college,standard,none,76,72,96
female,group B,some college,standard,none,51,78,91
male,group C,some college,free/reduced,completed,87,100,85
female,group C,high school,standard,none,100,97,100
male,group C,some college,standard,none,71,91,91
male,group B,associate's degree,free/reduced,none,74,94,44
female,group E,bachelor's degree,free/reduced,none,97,96,83
female,group D,associate's degree,standard,none,75,95,100
female,group C,associate's degree,free/reduced,completed,100,89,53
male,group C,some high school,standard,none,100,100,100
female,group E,bachelor's degree,free/reduced,none,100,100,88
female,group B,some college,standard,none,100,97,78
female,group E,some college,standard,completed,98,90,100
male,group B,bachelor's degree,standard,none,89,100,100
female,group B,master's degree,standard,none,86,77,100
female,group C,bachelor's degree,standard,none,100,85,77
female,group C,master's degree,free/reduced,none,75,93,82
male,group D,some college,standard,none,58,94,97
male,group B,some college,free/reduced,none,47,75,100
female,group B,high school,free/reduced,none,97,98,100
male,group B,high school,free/reduced,none,66,91,80
female,group C,some high school,standard,completed,100,97,66
male,group B,associate's degree,standard,none,59,91,95
male,group E,bachelor's degree,standard,completed,100,89,100
female,group D,some high school,standard,none,52,91,100
male,group D,high school,standard,none,85,92,83
female,group C,some high school,standard,none,90,99,69
female,group D,associate's degree,standard,none,78,91,100
male,group D,some college,standard,none,83,93,100
male,group B,some college,free/reduced,completed,56,76,100
female,group C,associate's degree,free/reduced,completed,71,83,100
male,group C,associate's degree,standard,completed,90,45,60
male,group D,some high school,standard,none,97,86,75
male,group D,high school,standard,completed,100,82,100
female,group B,bachelor's degree,free/reduced,none,100,97,100
male,group A,associate's degree,standard,none,85,75,100
male,group C,bachelor's degree,standard,none,53,83,98
male,group A,some college,standard,none,100,79,97
male,group D,associate's degree,standard,completed,75,80,93
male,group C,associate's degree,standard,none,77,76,100
female,group D,some college,standard,none,76,100,100
female,group B,master's degree,standard,none,71,82,95
male,group B,some college,free/reduced,completed,83,95,100
male,group D,high school,standard,completed,93,92,100
male,group D,high school,standard,none,100,75,100
male,group B,associate's degree,free/reduced,completed,97,95,88
male,group E,high school,standard,completed,99,50,100
female,group B,master's degree,standard,completed,100,98,88
male,group A,master's degree,free/reduced,none,63,93,100
male,group B,some high school,free/reduced,completed,100,99,87
male,group E,associate's degree,free/reduced,none,95,87,80
female,group C,some college,free/reduced,none,82,97,59
male,group C,high school,standard,none,94,100,100
male,group E,bachelor's degree,standard,none,94,98,100
male,group C,bachelor's degree,free/reduced,completed,100,100,100
male,group E,associate's degree,free/reduced,none,71,100,83
male,group A,high school,standard,none,65,97,50
female,group C,some high school,standard,completed,65,78,100
male,group B,some college,free/reduced,completed,68,90,63
female,group E,high school,standard,none,94,82,86
female,group C,high school,standard,none,46,85,100
male,group C,associate's degree,standard,none,100,100,76
female,group C,bachelor's degree,standard,completed,59,84,95
male,group B,master's degree,standard,none,89,100,100
male,group B,associate's degree,standard,completed,84,79,42
female,group E,bachelor's degree,standard,none,63,88,90
male,group C,some high school,free/reduced,none,100,96,100
male,group D,associate's degree,free/reduced,none,89,89,33
female,group E,associate's degree,standard,none,100,55,100
male,group D,associate's degree,standard,none,100,86,86
male,group C,associate's degree,standard,none,100,47,100
male,group E,associate's degree,free/reduced,completed,84,96,80
female,group B,some college,free/reduced,none,100,92,100
female,group B,bachelor's degree,standard,completed,38,42,100
female,group D,some high school,standard,completed,39,81,87
female,group A,associate's degree,free/reduced,completed,65,98,75
male,group D,high school,standard,none,85,97,75
female,group D,some high school,free/reduced,none,75,77,76
female,group C,associate's degree,free/reduced,none,91,50,100
female,group C,master's degree,free/reduced,none,53,61,100
female,group C,associate's degree,standard,none,90,82,67
male,group D,master's degree,standard,none,99,99,76
female,group B,high school,free/reduced,completed,100,78,100
female,group C,some college,free/reduced,completed,100,100,100
female,group A,high school,free/reduced,completed,58,65,83
male,group C,high school,standard,completed,80,97,100
female,group E,high school,free/reduced,none,68,92,95
male,group D,associate's degree,free/reduced,none,81,100,100
male,group B,high school,standard,none,68,79,76
female,group D,some high school,standard,none,87,94,100
male,group C,associate's degree,standard,none,85,100,100
female,group E,associate's degree,free/reduced,none,90,100,87
male,group D,high school,free/reduced,completed,94,55,68
male,group E,some high school,free/reduced,none,80,100,98
male,group A,some college,standard,none,99,86,60
female,group B,high school,standard,completed,100,65,93
female,group A,associate's degree,free/reduced,completed,100,66,100
female,group A,associate's degree,standard,completed,36,100,95
male,group E,associate's degree,standard,none,68,78,100
female,group E,high school,standard,none,67,74,100
male,group B,associate's degree,standard,none,100,56,100
male,group E,high school,standard,none,74,72,86
female,group B,some college,standard,none,85,80,95
male,group D,associate's degree,free/reduced,none,76,85,100
male,group D,bachelor's degree,standard,none,84,80,85
male,group D,some high school,standard,none,100,99,80
male,group C,high school,standard,none,90,66,67
female,group C,bachelor's degree,free/reduced,none,47,87,89
female,group A,associate's degree,standard,none,78,100,96
female,group B,some college,free/reduced,none,76,70,100
female,group D,some high school,standard,none,72,100,90
female,group C,some college,standard,none,70,69,96
female,group D,high school,standard,completed,70,100,97
male,group E,high school,standard,none,100,90,51
female,group B,bachelor's degree,standard,completed,99,66,76
male,group E,associate's degree,standard,none,83,60,90
female,group E,some high school,free/reduced,none,73,86,100
male,group C,some college,free/reduced,none,87,83,100
female,group B,some high school,standard,none,64,82,100
male,group B,high school,standard,completed,100,46,74
female,group D,some high school,standard,completed,76,100,91
female,group A,master's degree,free/reduced,none,78,93,64
male,group D,associate's degree,free/reduced,completed,67,100,92
male,group D,high school,standard,completed,59,92,89
female,group D,some high school,free/reduced,none,61,95,85
female,group E,bachelor's degree,free/reduced,none,67,88,57
female,group B,high school,standard,completed,100,78,93
male,group D,bachelor's degree,free/reduced,completed,89,92,62
female,group D,high school,standard,none,47,58,70
male,group D,some college,standard,none,77,100,77
female,group B,associate's degree,standard,none,88,89,54
male,group C,high school,standard,none,67,83,97
female,group C,associate's degree,free/reduced,none,84,57,94
female,group A,high school,free/reduced,none,79,91,82
female,group B,some college,free/reduced,none,68,77,92
male,group C,master's degree,standard,completed,100,69,89
female,group C,associate's degree,standard,none,82,95,92
female,group A,high school,standard,completed,86,51,82
female,group A,some high school,standard,completed,76,100,90
female,group C,some high school,standard,none,71,92,87
male,group D,some college,standard,completed,80,83,89
female,group D,associate's degree,free/reduced,none,79,100,87
female,group C,master's degree,free/reduced,completed,99,100,100
female,group D,some college,standard,none,100,49,88
female,group E,some high school,standard,none,100,75,84
female,group C,high school,standard,none,100,86,90
male,group C,some college,standard,completed,91,71,47
male,group D,some high school,free/reduced,none,100,87,52
male,group E,high school,free/reduced,none,90,100,97
female,group E,associate's degree,standard,none,99,100,97
male,group B,some college,standard,none,81,100,94
male,group C,some high school,free/reduced,none,91,100,100
male,group A,some college,standard,none,85,95,91
male,group D,bachelor's degree,standard,none,83,100,85
male,group D,some college,free/reduced,none,46,84,87
female,group A,some college,free/reduced,completed,100,94,100
male,group E,master's degree,free/reduced,none,63,100,81
male,group D,bachelor's degree,standard,none,100,75,100
female,group C,high school,free/reduced,none,86,83,100
female,group C,bachelor's degree,free/reduced,none,77,48,100
female,group D,some high school,free/reduced,completed,100,70,73
male,group B,associate's degree,standard,none,96,90,100
male,group E,associate's degree,standard,none,83,70,98
female,group C,some college,standard,completed,94,79,100
female,group E,high school,free/reduced,completed,96,65,100
female,group B,associate's degree,standard,completed,94,87,100
female,group C,associate's degree,standard,none,100,57,86
male,group A,some high school,free/reduced,none,92,74,94
male,group A,some high school,free/reduced,none,92,90,60
male,group B,associate's degree,free/reduced,completed,100,100,73
male,group E,high school,standard,none,99,38,100
female,group B,bachelor's degree,standard,none,83,100,89
male,group C,some high school,standard,completed,89,100,97
male,group C,associate's degree,free/reduced,none,100,87,63
female,group C,some college,free/reduced,completed,97,100,75
female,group E,bachelor's degree,standard,completed,85,49,54
male,group B,associate's degree,free/reduced,completed,80,100,96
female,group D,some college,standard,none,100,73,99
female,group D,some college,standard,completed,100,97,83
female,group B,some high school,standard,none,97,94,100
male,group C,bachelor's degree,standard,none,85,100,100
female,group D,associate's degree,standard,completed,72,94,89
female,group D,associate's degree,free/reduced,completed,64,88,84
male,group B,associate's degree,free/reduced,none,76,68,79
female,group A,bachelor's degree,standard,completed,86,100,100
male,group A,associate's degree,standard,none,69,88,93
female,group B,associate's degree,standard,none,100,67,84
female,group D,master's degree,free/reduced,none,57,100,100
female,group B,high school,free/reduced,none,73,100,94
female,group B,some college,standard,none,100,94,73
male,group C,high school,standard,none,100,96,92
female,group B,some college,free/reduced,completed,100,100,68
female,group C,associate's degree,free/reduced,none,95,67,75
female,group E,bachelor's degree,free/reduced,completed,54,83,43
female,group C,high school,standard,none,79,99,91
male,group C,some high school,free/reduced,completed,87,83,100
female,group D,some high school,free/reduced,none,67,90,100
female,group E,some high school,free/reduced,none,83,100,100
female,group B,high school,standard,none,100,72,100
female,group B,some college,standard,none,71,100,100
male,group E,high school,free/reduced,completed,100,70,76
male,group B,bachelor's degree,standard,none,91,47,92
female,group C,associate's degree,standard,none,47,100,85
male,group D,bachelor's degree,standard,none,93,78,77
female,group B,bachelor's degree,standard,none,80,92,100
male,group D,associate's degree,standard,none,83,100,77
male,group C,high school,standard,completed,85,85,100
female,group D,high school,free/reduced,completed,44,100,100
female,group D,some high school,standard,none,93,85,100
